booking_id,passenger_id,flight_row_id,booking_date,status,seat_number,passport_number,total_amount,payment_count,multiple_payment_attempts
B1953,P1466,923.0,2025-05-24 11:37:36.952,CANCELLED,19A,542539dfa11714e5af4aa490fe1d918aa53daa48f15c7ece5f0dc6d82662071d,12741.76,1.0,False
B1954,P1925,947.0,2025-11-06 11:37:36.952,CONFIRMED,2A,d9121ffdc34b6a37be6babbd0e2f6f7e81dc926db1893f9715d0cb257289bab8,14524.79,1.0,False
B1955,P1052,956.0,2025-09-14 11:37:36.952,PENDING,22B,ba06ccf0d09d344f244d9cc3d1104fcab10049db08b06503c5a90229db961afa,,,
B1956,P1859,931.0,2025-09-21 11:37:36.952,CONFIRMED,3B,7ef6d89813183832c02dc38467cd2b12346bb6bf2645281386a08371ab166baa,,,
B1957,P1866,952.0,2025-06-07 11:37:36.952,CONFIRMED,32E,67ccf72774c4e47ab2d137cc961ce17c7321ad79a1d7eb34f9d0bee3141bf931,4851.79,1.0,False
B1958,P1234,934.0,2025-04-28 11:37:36.952,PENDING,29C,6d2015fd32402b94b1285f6623bc22112c9f504da35f26aa3fe78a26044b5dd6,2727.84,2.0,True
B1959,P1958,926.0,2025-12-19 11:37:36.952,CONFIRMED,23D,9b80358e64c8add365e8d0e3b93250692c5b687a8c0379655ed2dfd92cbfed15,17094.079999999998,2.0,True
B1960,P1778,940.0,2026-01-30 11:37:36.952,CANCELLED,27E,5c1d55a69680fffc5b600082e20954092f0c60dc3aae79fa3cc160f6a1b90715,14657.97,1.0,False
B1961,P1798,969.0,2025-07-15 11:37:36.952,CONFIRMED,28A,f24fcefc260522e9ee464d689ebe30483ef692ed9836c24777900b2f90ab4161,,,
B1962,P1432,936.0,2025-12-23 11:37:36.952,CONFIRMED,18C,273f61215919d166819d198d03f6ff8d2b72dbb29d86fd77913845441e03ba3b,30993.239999999998,4.0,True
B1963,P1495,963.0,2026-02-24 11:37:36.952,CONFIRMED,27F,e534e29c631809787204cfdab72a4740a7ecf0c3824e73da6331d104a272b6b9,,,
B1964,P1998,966.0,2025-05-21 11:37:36.952,PENDING,18B,4c216ec64082c9f91467f4702a713013feb8a793be3063275556efca824871ae,,,
B1965,P1099,964.0,2026-01-29 11:37:36.952,CONFIRMED,20D,e88c91c4ce8e371f6a954d60d8aed9e90ca37ec0e8704bc718dff7a95ffa4015,,,
B1966,P1989,976.0,2025-11-06 11:37:36.952,CONFIRMED,12B,bd4984f9dc2c410aa5528163f84e75be39617c53ea3953dd61d812c13de557fa,34300.32,3.0,True
B1967,P1598,957.0,2025-07-03 11:37:36.952,CANCELLED,22C,30e4570111fa8ea9c78a76ed0c2cfc08f70a0c771c2f837e8a7df90eec7b03b3,12518.31,1.0,False
B1968,P1402,942.0,2025-10-11 11:37:36.952,CONFIRMED,2D,cf181aa9ccdcae847f6d5cecb47a70ef7c6d298fe45471153ac4f10999114809,14600.78,1.0,False
B1969,P1395,960.0,2026-04-08 11:37:36.952,CONFIRMED,29A,93bc7d27d08ae6c357739bfc29a9d85d9147669fba02662b238d22745ce20955,13598.0,1.0,False
B1970,P1526,929.0,2025-11-26 11:37:36.952,CONFIRMED,12B,62b0624b65cd64bf38a52d3f015128be7b43372cb27523d3587a216a4fb50c32,4558.49,1.0,False
B1971,P1414,946.0,2025-08-20 11:37:36.952,CONFIRMED,2B,eb79ca72c0e56dec5149270e6e033d6bde3036441ca3dfe82197f6514a1f15a6,,,
B1972,P1938,959.0,2025-04-18 11:37:36.952,CANCELLED,19B,173b7db0219f7e81207ad13b1e3dbc780550f6390e8ddfa9a5c0ada56bc2107a,5458.57,1.0,False
B1973,P1612,938.0,2025-04-28 11:37:36.952,CANCELLED,8C,2a46c5fa309a225ff26b5a2b4e4eda47b54b24c79bd4b1484d521bfd1c9198fd,,,
B1974,P1676,951.0,2025-08-03 11:37:36.952,PENDING,15B,8df86f378cb27b0171891d4137d22d26ef61eaf24600a76401de73ec7b39781b,,,
B1975,P1462,950.0,2025-08-26 11:37:36.952,UNKNOWN,20E,5f50e40ff96a0fd0a636d2db27f2d2cc82fa84a62c3dc46b57874414eec4a583,7791.01,1.0,False
B1976,P1540,944.0,2025-08-27 11:37:36.952,PENDING,16F,2c9c3a92cbf98579435772a078d4eea34c49abac973561b5b22c2c6467a66a18,8576.26,1.0,False
B1977,P1625,980.0,2026-01-01 11:37:36.952,PENDING,4A,c1c31fa9ed3bb84e838e0cc4bb1c6a2da220679fb5cfdcedf76bf8ec715619f3,,,
B1978,P1618,953.0,2025-12-07 11:37:36.952,CONFIRMED,12C,6990aa0ac8d60e401e153aa10b2017477140d0821b249853702bc75efbfa439b,9450.85,1.0,False
B1979,P1921,990.0,2025-12-02 11:37:36.952,CANCELLED,1F,167f29c93a0c680ec95df9a925d32a0a37663f3ff225870ae27cba11511986b4,,,
B1980,P1363,977.0,2025-12-04 11:37:36.952,CANCELLED,15A,642656fead84ca6ed76c1963158cb9872391b055d5578882712e69113f235f4b,12102.14,1.0,False
B1981,P1129,975.0,2025-05-17 11:37:36.952,CONFIRMED,19D,194c1ff334ec6b7cdddbff3b3f5e8b7bf899e22f894224f4730c2d821a45ef05,12166.27,2.0,True
B1982,P1083,970.0,2025-06-17 11:37:36.952,UNKNOWN,7A,da2d4df4666b2a20176e78cb5e867d4681bfa112ee2ee47f0dfe2a03920172f2,,,
B1983,P1270,968.0,2025-06-28 11:37:36.952,UNKNOWN,27A,b1ec26b79390538bd526ce8ab693f396ff548005ddfb2ab244e9911159061ec2,9117.5,1.0,False
B1984,P1243,1000.0,2025-04-25 11:37:36.952,CONFIRMED,27F,9addb84ab4e74bf110979f242e8804f7c2370f56c1d74c6697b434d4b5a74cf8,19611.190000000002,2.0,True
B1985,P1387,958.0,2025-09-28 11:37:36.952,CONFIRMED,31F,b7bca1f547c035740cf2f1e80020451db493ac3d749b5f198c5c32671bd00012,,,
B1986,P1213,996.0,2025-10-07 11:37:36.952,CONFIRMED,13F,eccdbbde392ac5992d9c9a587ee50fd4fe6d1e44c57c014af81201cde61aae9c,,,
B1987,P1817,987.0,2026-03-12 11:37:36.952,CANCELLED,19F,3a75e0b82eaab0a0f596cb2e77fe808887c6bfdca89fcd72da07dcd6e005c25c,8733.92,2.0,True
B1988,P1165,988.0,2026-02-17 11:37:36.952,PENDING,13A,b2abdbadf4cb0ea2601978a4524286c2632d23120e4c492bbfde5e4323cf61c3,13945.28,1.0,False
B1989,P1790,979.0,2025-12-10 11:37:36.952,UNKNOWN,16F,bf47153d90dacf5f3154de862799c2e9eef96c24c26cbaf4f75ce8e21eb46c3e,,,
B1990,P1058,971.0,2026-03-31 11:37:36.952,CONFIRMED,14B,2fb692e2db98726674fec92f835426b7a11d4d753f34f5e6df1e2d7b2141aab6,14394.7,3.0,True
B1991,P1601,985.0,2026-01-14 11:37:36.952,CANCELLED,22E,4aa73e23192d35b7f2e0d05b7651956098eb0fcf636a3d9a8d77893fa25e22d0,,,
B1992,P1882,997.0,2025-04-25 11:37:36.952,CONFIRMED,25C,3bd00e59fdc2d052fb3bb47cf3af3d3f73814b0eafde9a02e2aae99237f2ab07,14003.060000000001,3.0,True
B1993,P1842,1001.0,2026-03-11 11:37:36.952,CANCELLED,5B,183ca99088a1487cfafc0cecde8b36dd324aa249957f90f65129687c37834f20,,,
B1994,P1923,973.0,2026-03-31 11:37:36.952,CONFIRMED,21D,a173e965992f81ff13474086fab1e5d3f8e04eafbc0672557d0f76c631490280,,,
B1995,P1503,954.0,2025-11-20 11:37:36.952,CANCELLED,11C,5025eb66e890523a21dedac55104398ab026181500ed376c5fb84c48276cff05,,,
B1996,P1705,962.0,2025-08-08 11:37:36.952,CANCELLED,27E,65c0e8317e379a5227bd3e56f893e0f9443e6024e59ae36fcb4ead0d62cd4aee,10358.84,1.0,False
B1997,P1122,945.0,2025-05-03 11:37:36.952,PENDING,27B,9c2be330bc8f2b18931a79bc103805548df4750881e5afb01e428e0d94814344,0.0,2.0,True
B1998,P1647,961.0,2025-10-23 11:37:36.952,CONFIRMED,14C,f260e8c9632372f928de90c846fca8dd3fcb42bca9915456d4041841dea211ab,18385.6,2.0,True
B1999,P1412,974.0,2025-08-08 11:37:36.952,INVALID,12B,ae872528e8dc647fe29a6b39d3a2d91f0bb60465c05da5a65a18bab5ad01e142,2806.06,1.0,False
